total,grow,noise,truth,dl,hs
0.898591160774231,12.847001075744629,0.009526073932647705,20.77501106262207,0.6859512329101562,12.847001075744629
0.8988332152366638,12.847001075744629,0.009768150746822357,21.460962295532227,1.105997085571289,12.847001075744629
0.899608850479126,12.847001075744629,0.010543763637542725,22.566959381103516,0.9103565216064453,12.847001075744629
0.8994277715682983,12.847001075744629,0.010362692177295685,23.47731590270996,0.7528228759765625,12.847001075744629
0.8988216519355774,13.039000511169434,0.009756579995155334,24.230138778686523,0.5516853332519531,13.039000511169434
1.376028299331665,13.441000938415527,0.009887874126434326,24.781824111938477,0.7018375396728516,13.441000938415527
1.8329529762268066,13.440000534057617,0.010364316403865814,25.483661651611328,1.1801624298095703,13.440000534057617
1.8042908906936646,13.440000534057617,0.010267458856105804,26.6638240814209,1.2674217224121094,13.440000534057617
0.7644074559211731,13.440000534057617,0.009894780814647675,27.931245803833008,1.0151100158691406,13.440000534057617
0.37058836221694946,13.440000534057617,0.009964637458324432,28.94635581970215,1.013448715209961,13.440000534057617
0.34351280331611633,13.440000534057617,0.01025710254907608,29.95980453491211,0.870452880859375,13.440000534057617
0.3434620201587677,13.981000900268555,0.01020631194114685,30.830257415771484,0.37819671630859375,13.981000900268555
0.33938971161842346,14.145000457763672,0.009977400302886963,31.208454132080078,0.31786537170410156,14.145000457763672
0.3328561782836914,14.133000373840332,0.010013699531555176,31.52631950378418,0.5887508392333984,14.133000373840332
0.1603233367204666,13.11400032043457,0.010193154215812683,32.11507034301758,0.5767631530761719,13.11400032043457
0.15374323725700378,12.144001007080078,0.010167166590690613,32.69183349609375,0.4690208435058594,12.144001007080078
0.15360280871391296,12.077000617980957,0.010026730597019196,33.16085433959961,-0.03285980224609375,12.077000617980957
0.153621107339859,12.075000762939453,0.010045036673545837,33.127994537353516,-0.20694732666015625,12.075000762939453
0.1537310779094696,12.072000503540039,0.01015501469373703,32.92104721069336,-0.20418167114257812,12.072000503540039
0.1537182629108429,12.054000854492188,0.010142199695110321,32.71686553955078,-0.31365966796875,12.054000854492188
0.4375665783882141,11.632000923156738,0.01005612313747406,32.40320587158203,-0.123687744140625,11.632000923156738
0.631899893283844,11.612000465393066,0.010064966976642609,32.279518127441406,0.368072509765625,11.612000465393066
0.6321762800216675,11.610000610351562,0.010132312774658203,32.64759063720703,0.9896469116210938,11.610000610351562
0.6321703195571899,11.610000610351562,0.010126329958438873,33.637237548828125,1.0868339538574219,11.610000610351562
0.6028963327407837,11.610000610351562,0.010073676705360413,34.72407150268555,1.3886032104492188,11.610000610351562
0.6030868887901306,11.610000610351562,0.010077595710754395,36.112674713134766,1.0964241027832031,11.610000610351562
0.6674661636352539,12.313000679016113,0.01011878252029419,37.20909881591797,1.0386886596679688,12.313000679016113
0.7858308553695679,12.784000396728516,0.01011626422405243,38.24778747558594,1.588653564453125,12.784000396728516
1.582448124885559,12.78600025177002,0.010084077715873718,39.83644104003906,1.0839614868164062,12.78600025177002
1.5606489181518555,12.78600025177002,0.010085612535476685,40.92040252685547,1.2685737609863281,12.78600025177002
1.5541212558746338,12.71500015258789,0.0101107656955719,42.1889762878418,1.5129356384277344,12.71500015258789
1.554120421409607,12.720000267028809,0.010109901428222656,43.70191192626953,1.9535026550292969,12.720000267028809
1.554100751876831,12.870000839233398,0.010090246796607971,45.65541458129883,2.1769256591796875,12.870000839233398
1.5606539249420166,13.170001029968262,0.010090649127960205,47.832340240478516,2.0013999938964844,13.170001029968262
1.976514220237732,14.053000450134277,0.010106012225151062,49.833740234375,2.4132537841796875,14.053000450134277
1.9472070932388306,14.04800033569336,0.010105922818183899,52.24699401855469,2.0954322814941406,14.04800033569336
1.4926698207855225,14.044000625610352,0.010093919932842255,54.34242630004883,2.0512733459472656,14.044000625610352
