Time,TargetLevel,ActualLevel,StoperPo,CSTSpeed,TudishWeight,Auto_SPD_SET ValueY,AutoSpeed_Control ValueY,AutoSpeed_Start ValueY,Current Time,Current ValueY,Sensor_failing Time,Sensor_failing ValueY
2021/4/1 22:05,80,79.12828827,14.05300045,0.508744359,,0,0,0,,,,
2021/4/1 22:05,80,77.5293045,14.79000092,0.507126689,,0,0,0,,,,
2021/4/1 22:05,80,76.95078278,15.19500065,0.512309432,,0,0,0,,,,
2021/4/1 22:05,80,76.83061218,14.85300064,0.513911843,,0,0,0,,,,
2021/4/1 22:05,80,76.39163971,15.20100117,0.510332286,,0,0,0,,,,
2021/4/1 22:05,80,76.36960602,15.30400085,0.515560329,,0,0,0,,,,
2021/4/1 22:05,80,76.28343964,15.0720005,0.510828555,,0,0,0,,,,
2021/4/1 22:05,80,76.51347351,15.21800041,0.515450418,,0,0,0,,,,
2021/4/1 22:05,80,76.85530853,15.14400101,0.505332291,,0,0,0,,,,
2021/4/1 22:05,80,76.6340332,15.19500065,0.51221627,,0,0,0,,,,
2021/4/1 22:05,80,76.73825836,15.19500065,0.515579164,,0,0,0,,,,
2021/4/1 22:05,80,76.73825836,15.19500065,0.515579164,,0,0,0,,,,
2021/4/1 22:05,80,77.90953827,14.86700058,0.511285365,,0,0,0,,,,
2021/4/1 22:05,80,78.09227753,14.8550005,0.51070255,,0,0,0,,,,
2021/4/1 22:06,80,77.60395813,15.17100048,0.511202157,,0,0,0,,,,
2021/4/1 22:06,80,77.60395813,15.17100048,0.511202157,,0,0,0,,,,
2021/4/1 22:06,80,77.10063934,15.34200096,0.514736831,,0,0,0,,,,
2021/4/1 22:06,80,76.64411163,15.55800056,0.51483053,,0,0,0,,,,
2021/4/1 22:06,80,76.69992065,15.60400105,0.510632157,,0,0,0,,,,
2021/4/1 22:06,80,77.02410126,15.3560009,0.510045409,,0,0,0,,,,
2021/4/1 22:06,80,77.16031647,15.36200047,0.511987507,,0,0,0,,,,
2021/4/1 22:06,80,77.6505127,15.14800072,0.506269276,,0,0,0,,,,
2021/4/1 22:06,80,77.68606567,15.37700081,0.506295204,,0,0,0,,,,
2021/4/1 22:06,80,78.12358856,15.0880003,0.51279062,,0,0,0,,,,
2021/4/1 22:06,80,78.12358856,15.0880003,0.51279062,,0,0,0,,,,
2021/4/1 22:06,80,79.02198792,14.99700069,0.50454247,,0,0,0,,,,
2021/4/1 22:06,80,79.47420502,14.79900074,0.511987567,,0,0,0,,,,
2021/4/1 22:06,80,79.04026031,15.04900074,0.516933799,,0,0,0,,,,
2021/4/1 22:06,80,78.71949768,15.30600071,0.510866284,,0,0,0,,,,
2021/4/1 22:06,80,78.78137207,15.47000027,0.512622952,,0,0,0,,,,
2021/4/1 22:06,80,79.22257233,14.98200035,0.511296511,,0,0,0,,,,
2021/4/1 22:06,80,79.46920013,15.09000111,0.505769551,,0,0,0,,,,
2021/4/1 22:06,80,79.42747498,15.33400059,0.506779194,,0,0,0,,,,
2021/4/1 22:06,80,79.30867004,15.01100063,0.512104273,,0,0,0,,,,
2021/4/1 22:06,80,79.31261444,15.19100094,0.511103928,,0,0,0,,,,
2021/4/1 22:06,80,79.34590149,15.18500042,0.507534862,,0,0,0,,,,
2021/4/1 22:06,80,78.66954041,15.34100056,0.508780301,,0,0,0,,,,
2021/4/1 22:06,80,79.03707123,15.00300026,0.517988682,,0,0,0,,,,
2021/4/1 22:06,80,79.17182159,15.05000114,0.50822866,,0,0,0,,,,
2021/4/1 22:06,80,79.17182159,15.05000114,0.50822866,,0,0,0,,,,
2021/4/1 22:06,80,80.29405212,14.74200058,0.511443555,,0,0,0,,,,
2021/4/1 22:06,80,80.00574493,15.12700081,0.5064978,,0,0,0,,,,
2021/4/1 22:06,80,80.4015274,14.7310009,0.509254396,,0,0,0,,,,
2021/4/1 22:06,80,79.8417511,15.22000027,0.512956023,,0,0,0,,,,
2021/4/1 22:06,80,79.66490936,15.1430006,0.519291282,,0,0,0,,,,
2021/4/1 22:06,80,79.47777557,15.12500095,0.506167352,,0,0,0,,,,
2021/4/1 22:06,80,78.96534729,15.37800026,0.511818528,,0,0,0,,,,
2021/4/1 22:06,80,78.83328247,15.21500111,0.51750952,,0,0,0,,,,
2021/4/1 22:06,80,78.64190674,15.35800076,0.51296556,,0,0,0,,,,
2021/4/1 22:06,80,78.61870575,15.45500088,0.509323001,,0,0,0,,,,
2021/4/1 22:06,80,78.5273056,15.26600075,0.512166858,,0,0,0,,,,
2021/4/1 22:06,80,78.70851898,15.34900093,0.511475146,,0,0,0,,,,
2021/4/1 22:06,80,78.45217896,15.51700115,0.511294961,,0,0,0,,,,
2021/4/1 22:06,80,78.57746124,15.23600101,0.509038329,,0,0,0,,,,
2021/4/1 22:06,80,79.16514587,15.1230011,0.545965195,,0,0,0,,,,
2021/4/1 22:06,80,79.2135849,15.3220005,0.531151295,,0,0,0,,,,
2021/4/1 22:06,80,79.1477356,15.27700043,0.531622589,,0,0,0,,,,
2021/4/1 22:06,80,78.42849731,15.54600048,0.540234327,,0,0,0,,,,
2021/4/1 22:06,80,77.83652496,15.82300091,0.534607828,,0,0,0,,,,
2021/4/1 22:06,80,77.77721405,15.99400043,0.535421729,,0,0,0,,,,
2021/4/1 22:06,80,77.82888794,15.77900028,0.536681473,,0,0,0,,,,
2021/4/1 22:06,80,78.22232819,15.62800121,0.53861922,,0,0,0,,,,
2021/4/1 22:06,80,78.14916229,15.92800045,0.535216987,,0,0,0,,,,
2021/4/1 22:06,80,78.2866745,15.76500034,0.535016894,,0,0,0,,,,
2021/4/1 22:06,80,78.21720886,15.72000122,0.53899014,,0,0,0,,,,
2021/4/1 22:06,80,78.13226318,15.8190012,0.532368183,,0,0,0,,,,
2021/4/1 22:06,80,78.02264404,15.87200069,0.531876445,,0,0,0,,,,
2021/4/1 22:06,80,77.64063263,15.99400043,0.535470903,,0,0,0,,,,
2021/4/1 22:06,80,77.80138397,15.84300041,0.539211392,,0,0,0,,,,
2021/4/1 22:06,80,77.45173645,16.07500076,0.531088173,,0,0,0,,,,
2021/4/1 22:06,80,78.26508331,15.60800076,0.533692837,,0,0,0,,,,
2021/4/1 22:06,80,79.34207153,15.37700081,0.539069474,,0,0,0,,,,
2021/4/1 22:06,80,79.05771637,15.77600098,0.531918705,,0,0,0,,,,
2021/4/1 22:06,80,79.39891815,15.64900112,0.536215425,,0,0,0,,,,
2021/4/1 22:06,80,80.41674805,15.12400055,0.532601118,,0,0,0,,,,
2021/4/1 22:06,80,80.86004639,15.17400074,0.53547585,,0,0,0,,,,
2021/4/1 22:06,80,80.90007019,15.34800053,0.53380239,,0,0,0,,,,
2021/4/1 22:06,80,80.77723694,15.14500046,0.537928522,,0,0,0,,,,
2021/4/1 22:06,80,80.28498077,15.42200089,0.546502471,,0,0,0,,,,
2021/4/1 22:06,80,80.16091156,15.46600056,0.534436166,,0,0,0,,,,
2021/4/1 22:06,80,80.30239105,15.29700089,0.534785807,,0,0,0,,,,
2021/4/1 22:06,80,80.05049896,15.50000095,0.534046292,,0,0,0,,,,
2021/4/1 22:06,80,79.62329865,15.64400101,0.53360647,,0,0,0,,,,
2021/4/1 22:06,80,79.78218842,15.47000027,0.535955071,,0,0,0,,,,
2021/4/1 22:06,80,79.19258118,15.89500046,0.536219954,,0,0,0,,,,
2021/4/1 22:06,80,78.48511505,15.96700096,0.541409612,,0,0,0,,,,
2021/4/1 22:06,80,78.32439423,15.97300053,0.532477081,,0,0,0,,,,
2021/4/1 22:06,80,78.34909058,16.20400047,0.537103176,,0,0,0,,,,
2021/4/1 22:06,80,78.22946167,16.01100159,0.535589576,,0,0,0,,,,
2021/4/1 22:06,80,78.60634613,15.94600105,0.531680763,,0,0,0,,,,
2021/4/1 22:06,80,79.58486938,15.46100044,0.530540943,,0,0,0,,,,
2021/4/1 22:06,80,80.11527252,15.56500053,0.534004331,,0,0,0,,,,
2021/4/1 22:06,80,80.30062103,15.53100109,0.542139292,,0,0,0,,,,
2021/4/1 22:06,80,80.40892029,15.54900074,0.532087445,,0,0,0,,,,
2021/4/1 22:06,80,80.79220581,15.32900047,0.531031966,,0,0,0,,,,
2021/4/1 22:06,80,80.82566833,15.23300076,0.535508931,,0,0,0,,,,
2021/4/1 22:06,80,80.82566833,15.23300076,0.535508931,,0,0,0,,,,
2021/4/1 22:06,80,80.05014801,15.7310009,0.533052087,,0,0,0,,,,
2021/4/1 22:06,80,79.66526794,15.60000038,0.540573001,,0,0,0,,,,
2021/4/1 22:06,80,79.87158203,15.59500027,0.535291135,,0,0,0,,,,
2021/4/1 22:06,80,79.96817017,15.7510004,0.534103394,,0,0,0,,,,
2021/4/1 22:06,80,80.11651611,15.44800091,0.534559309,,0,0,0,,,,
2021/4/1 22:06,80,79.97919464,15.48900032,0.541713834,,0,0,0,,,,
2021/4/1 22:06,80,79.62863922,15.67800045,0.531613231,,0,0,0,,,,
2021/4/1 22:06,80,79.54768372,15.63300037,0.53543359,,0,0,0,,,,
2021/4/1 22:06,80,79.54768372,15.63300037,0.53543359,,0,0,0,,,,
2021/4/1 22:06,80,78.8358078,15.93300056,0.538978875,,0,0,0,,,,
2021/4/1 22:06,80,78.59998322,15.93900108,0.532511532,,0,0,0,,,,
2021/4/1 22:06,80,78.34818268,15.91500092,0.53778708,,0,0,0,,,,
2021/4/1 22:06,80,78.24104309,16.0150013,0.544902086,,0,0,0,,,,
2021/4/1 22:06,80,78.16146851,16.06800079,0.534852624,,0,0,0,,,,
2021/4/1 22:06,80,77.93061066,16.16500092,0.536253035,,0,0,0,,,,
2021/4/1 22:06,80,77.73026276,16.25300026,0.532898068,,0,0,0,,,,
2021/4/1 22:06,80,77.49123383,16.31000137,0.535450399,,0,0,0,,,,
2021/4/1 22:06,80,77.59752655,16.30200005,0.535583615,,0,0,0,,,,
2021/4/1 22:06,80,77.28656769,16.58100128,0.535297036,,0,0,0,,,,
2021/4/1 22:06,80,76.92063141,16.69600105,0.541034818,,0,0,0,,,,
2021/4/1 22:06,80,77.24475861,16.48300171,0.532556832,,0,0,0,,,,
2021/4/1 22:06,80,77.24475861,16.48300171,0.532556832,,0,0,0,,,,
2021/4/1 22:06,80,77.71782684,16.41600037,0.539942563,,0,0,0,,,,
2021/4/1 22:06,80,78.44611359,16.20300102,0.535665989,,0,0,0,,,,
2021/4/1 22:06,80,78.71954346,16.54800034,0.53594929,,0,0,0,,,,
2021/4/1 22:06,80,79.11750793,16.08400154,0.537163854,,0,0,0,,,,
2021/4/1 22:06,80,79.40810394,16.18200111,0.538084388,,0,0,0,,,,
2021/4/1 22:06,80,79.7526474,16.1570015,0.529282212,,0,0,0,,,,
2021/4/1 22:06,80,79.8477478,15.93400097,0.535332024,,0,0,0,,,,
2021/4/1 22:06,80,79.6523819,16.20300102,0.53652668,,0,0,0,,,,
2021/4/1 22:06,80,79.52139282,16.00600052,0.533929527,,0,0,0,,,,
2021/4/1 22:06,80,79.20014191,16.2840004,0.53265667,,0,0,0,,,,
2021/4/1 22:06,80,79.20014191,16.2840004,0.53265667,,0,0,0,,,,
2021/4/1 22:06,80,79.52072906,16.0320015,0.536113858,,0,0,0,,,,
2021/4/1 22:06,80,79.52072906,16.0320015,0.536113858,,0,0,0,,,,
2021/4/1 22:06,80,79.24529266,16.00900078,0.53394115,,0,0,0,,,,
2021/4/1 22:06,80,79.24529266,16.00900078,0.53394115,,0,0,0,,,,
2021/4/1 22:07,80,79.05860138,16.22300148,0.557697415,,0,0,0,,,,
2021/4/1 22:07,80,78.91156769,16.34600067,0.563709557,,0,0,0,,,,
2021/4/1 22:07,80,79.05377197,16.36600113,0.562030315,,0,0,0,,,,
2021/4/1 22:07,80,78.59124756,16.45900154,0.557946563,,0,0,0,,,,
2021/4/1 22:07,80,78.5296936,16.50400162,0.553599238,,0,0,0,,,,
2021/4/1 22:07,80,78.87672424,16.18300056,0.559171319,,0,0,0,,,,
2021/4/1 22:07,80,78.55471802,16.49700165,0.563763738,,0,0,0,,,,
2021/4/1 22:07,80,78.44837189,16.62000084,0.554767609,,0,0,0,,,,
2021/4/1 22:07,80,78.21791077,16.49000168,0.561731517,,0,0,0,,,,
2021/4/1 22:07,80,77.93203735,16.7140007,0.563455343,,0,0,0,,,,
2021/4/1 22:07,80,77.93203735,16.7140007,0.563455343,,0,0,0,,,,
2021/4/1 22:07,80,77.78189087,17.14900017,0.556408763,,0,0,0,,,,
2021/4/1 22:07,80,77.74636841,16.80500031,0.561879218,,0,0,0,,,,
2021/4/1 22:07,80,77.47906494,17.02200127,0.565039039,,0,0,0,,,,
2021/4/1 22:07,80,78.1242218,16.79700089,0.556149423,,0,0,0,,,,
2021/4/1 22:07,80,78.1242218,16.79700089,0.556149423,,0,0,0,,,,
2021/4/1 22:07,80,79.51662445,16.51399994,0.56389153,,0,0,0,,,,
2021/4/1 22:07,80,79.61238861,16.58600044,0.555584908,,0,0,0,,,,
2021/4/1 22:07,80,79.33641052,16.875,0.561132193,,0,0,0,,,,
2021/4/1 22:07,80,79.39658356,16.42700005,0.564987659,,0,0,0,,,,
2021/4/1 22:07,80,79.31755066,16.47200012,0.562718987,,0,0,0,,,,
2021/4/1 22:07,80,79.0904541,16.70900154,0.559156299,,0,0,0,,,,
2021/4/1 22:07,80,78.85247803,16.73600006,0.559139013,,0,0,0,,,,
2021/4/1 22:07,80,78.86377716,16.6970005,0.562152982,,0,0,0,,,,
2021/4/1 22:07,80,78.60259247,16.77200127,0.557862878,,0,0,0,,,,
2021/4/1 22:07,80,78.85327148,16.6420002,0.561234474,,0,0,0,,,,
2021/4/1 22:07,80,78.85327148,16.6420002,0.561234474,,0,0,0,,,,
2021/4/1 22:07,80,78.972435,16.73500061,0.565198362,,0,0,0,,,,
2021/4/1 22:07,80,78.7227478,16.88700104,0.556511641,,0,0,0,,,,
2021/4/1 22:07,80,79.07255554,16.63800049,0.560247481,,0,0,0,,,,
2021/4/1 22:07,80,78.95653534,16.75,0.56746912,,0,0,0,,,,
2021/4/1 22:07,80,79.3822403,16.64100075,0.554950774,,0,0,0,,,,
2021/4/1 22:07,80,79.63567352,16.45800018,0.559787989,,0,0,0,,,,
2021/4/1 22:07,80,79.44226837,16.7480011,0.559441328,,0,0,0,,,,
2021/4/1 22:07,80,79.30196381,16.67700005,0.559296489,,0,0,0,,,,
2021/4/1 22:07,80,79.6061554,16.62900162,0.558700144,,0,0,0,,,,
2021/4/1 22:07,80,79.88630676,16.72500038,0.56330353,,0,0,0,,,,
2021/4/1 22:07,80,79.88630676,16.72500038,0.56330353,,0,0,0,,,,
2021/4/1 22:07,80,79.96884918,16.62100029,0.553639829,,0,0,0,,,,
2021/4/1 22:07,80,80.18359375,16.71199989,0.555887401,,0,0,0,,,,
2021/4/1 22:07,80,80.16497803,16.57500076,0.567609906,,0,0,0,,,,
2021/4/1 22:07,80,80.52481842,16.47900009,0.559901774,,0,0,0,,,,
2021/4/1 22:07,80,80.64031219,16.34300041,0.559518218,,0,0,0,,,,
2021/4/1 22:07,80,80.18852997,16.58699989,0.561783075,,0,0,0,,,,
2021/4/1 22:07,80,79.88109589,16.65400124,0.564843059,,0,0,0,,,,
2021/4/1 22:07,80,80.1361618,16.62000084,0.556542575,,0,0,0,,,,
2021/4/1 22:07,80,80.48400879,16.41200066,0.556242168,,0,0,0,,,,
2021/4/1 22:07,80,79.90544891,16.6760006,0.568198919,,0,0,0,,,,
2021/4/1 22:07,80,79.73207092,16.58100128,0.560598075,,0,0,0,,,,
2021/4/1 22:07,80,79.60429382,16.6970005,0.560900152,,0,0,0,,,,
2021/4/1 22:07,80,80.2989502,16.29400063,0.560683608,,0,0,0,,,,
2021/4/1 22:07,80,81.8022995,15.71000099,0.562640548,,0,0,0,,,,
2021/4/1 22:07,80,82.12004852,16.04000092,0.557716191,,0,0,0,,,,
2021/4/1 22:07,80,82.83266449,15.65600109,0.559252679,,0,0,0,,,,
2021/4/1 22:07,80,82.824646,15.61100101,0.567900896,,0,0,0,,,,
2021/4/1 22:07,80,82.3249054,15.99500084,0.557998657,,0,0,0,,,,
2021/4/1 22:07,80,82.17565918,15.78200054,0.56159693,,0,0,0,,,,
2021/4/1 22:07,80,81.56242371,16.11800003,0.563865781,,0,0,0,,,,
2021/4/1 22:07,80,81.58063507,15.94200039,0.562861741,,0,0,0,,,,
2021/4/1 22:07,80,81.80246735,15.84900093,0.560371518,,0,0,0,,,,
2021/4/1 22:07,80,81.8419342,15.7310009,0.56003654,,0,0,0,,,,
2021/4/1 22:07,80,81.08719635,16.01800156,0.569068074,,0,0,0,,,,
2021/4/1 22:07,80,80.57566071,16.32900047,0.55737704,,0,0,0,,,,
2021/4/1 22:07,80,80.89150238,16.26900101,0.561368287,,0,0,0,,,,
2021/4/1 22:07,80,80.8967514,16.10000038,0.563740373,,0,0,0,,,,
2021/4/1 22:07,80,80.77511597,16.17200089,0.561144769,,0,0,0,,,,
2021/4/1 22:07,80,80.34810638,16.21899986,0.556802571,,0,0,0,,,,
2021/4/1 22:07,80,79.92222595,16.38199997,0.560263634,,0,0,0,,,,
2021/4/1 22:07,80,79.62609863,16.40500069,0.568010509,,0,0,0,,,,
2021/4/1 22:07,80,79.58986664,16.41300011,0.554170907,,0,0,0,,,,
2021/4/1 22:07,80,79.6672287,16.55400085,0.561608136,,0,0,0,,,,
2021/4/1 22:07,80,79.4836731,16.36900139,0.563986599,,0,0,0,,,,
2021/4/1 22:07,80,79.36480713,16.40100098,0.565246701,,0,0,0,,,,
2021/4/1 22:07,80,78.94797516,16.69200134,0.586877406,,0,0,0,,,,
2021/4/1 22:07,80,78.54753113,16.6400013,0.586816847,,0,0,0,,,,
2021/4/1 22:07,80,78.21650696,17.03800011,0.593114376,,0,0,0,,,,
2021/4/1 22:07,80,78.21650696,17.03800011,0.593114376,,0,0,0,,,,
2021/4/1 22:07,80,77.39958954,17.10900116,0.589250863,,0,0,0,,,,
2021/4/1 22:07,80,76.95262146,17.27900124,0.589048266,,0,0,0,,,,
2021/4/1 22:07,80,76.95352936,17.12800026,0.583763242,,0,0,0,,,,
2021/4/1 22:07,80,76.96782684,17.35000038,0.587299466,,0,0,0,,,,
2021/4/1 22:07,80,77.26461792,17.05900002,0.584637821,,0,0,0,,,,
2021/4/1 22:07,80,77.42716217,17.1420002,0.593886614,,0,0,0,,,,
2021/4/1 22:07,80,77.46730042,17.2140007,0.58168757,,0,0,0,,,,
2021/4/1 22:07,80,77.70465851,17.02900124,0.585560918,,0,0,0,,,,
2021/4/1 22:07,80,77.80327606,17.19000053,0.58747524,,0,0,0,,,,
2021/4/1 22:07,80,78.07733154,17.2310009,0.581711829,,0,0,0,,,,
2021/4/1 22:07,80,78.07733154,17.2310009,0.581711829,,0,0,0,,,,
2021/4/1 22:07,80,77.89138794,17.2310009,0.585438848,,0,0,0,,,,
2021/4/1 22:07,80,77.91204071,17.18600082,0.590796947,,0,0,0,,,,
2021/4/1 22:07,80,77.3476181,17.52200127,0.584027767,,0,0,0,,,,
2021/4/1 22:07,80,77.89498901,17.18200111,0.58752197,,0,0,0,,,,
2021/4/1 22:07,80,77.97283173,17.34400177,0.591951609,,0,0,0,,,,
2021/4/1 22:07,80,78.09197235,17.30800056,0.586566925,,0,0,0,,,,
2021/4/1 22:07,80,78.54705811,17.15600014,0.581146836,,0,0,0,,,,
2021/4/1 22:07,80,78.61682892,17.1950016,0.585720539,,0,0,0,,,,
2021/4/1 22:07,80,79.16738129,17.08800125,0.593452752,,0,0,0,,,,
2021/4/1 22:07,80,79.1038208,17.28700066,0.58315146,,0,0,0,,,,
2021/4/1 22:07,80,79.50557709,17.09300041,0.587389946,,0,0,0,,,,
2021/4/1 22:07,80,79.33399963,17.05000114,0.589703679,,0,0,0,,,,
2021/4/1 22:07,80,78.97232056,17.4640007,0.584312558,,0,0,0,,,,
2021/4/1 22:07,80,79.12628937,17.39100075,0.584235549,,0,0,0,,,,
2021/4/1 22:07,80,78.91664886,17.23000145,0.585200429,,0,0,0,,,,
2021/4/1 22:07,80,79.43654633,16.91900063,0.593143284,,0,0,0,,,,
2021/4/1 22:07,80,79.62056732,16.97100067,0.576810777,,0,0,0,,,,
2021/4/1 22:07,80,79.70708466,17.125,0.5842821,,0,0,0,,,,
2021/4/1 22:07,80,80.06211853,16.94300079,0.590561509,,0,0,0,,,,
2021/4/1 22:07,80,79.53250885,17.36100006,0.585208356,,0,0,0,,,,
2021/4/1 22:07,80,79.29997253,17.45000076,0.581857085,,0,0,0,,,,
2021/4/1 22:07,80,79.11524963,17.18500137,0.58684504,,0,0,0,,,,
2021/4/1 22:07,80,79.0867157,17.18300056,0.595259309,,0,0,0,,,,
2021/4/1 22:07,80,78.55059052,17.51399994,0.580014348,,0,0,0,,,,
2021/4/1 22:07,80,78.11544037,17.7310009,0.583479226,,0,0,0,,,,
2021/4/1 22:07,80,77.91212463,17.56300163,0.591618538,,0,0,0,,,,
2021/4/1 22:07,80,77.62592316,17.66400146,0.587457478,,0,0,0,,,,
2021/4/1 22:07,80,78.05337524,17.73300171,0.581650853,,0,0,0,,,,
2021/4/1 22:07,80,78.21445465,17.39599991,0.58885175,,0,0,0,,,,
2021/4/1 22:07,80,78.61080933,17.55200005,0.595715523,,0,0,0,,,,
2021/4/1 22:07,80,79.072052,17.35100174,0.604506671,,0,0,0,,,,
2021/4/1 22:07,80,78.87252045,17.56200027,0.612624347,,0,0,0,,,,
2021/4/1 22:08,80,78.81086731,17.4980011,0.614829659,,0,0,0,,,,
2021/4/1 22:08,80,78.42290497,17.75300026,0.610440373,,0,0,0,,,,
2021/4/1 22:08,80,78.15589142,18.01600075,0.612594247,,0,0,0,,,,
2021/4/1 22:08,80,78.07292175,17.70000076,0.612819433,,0,0,0,,,,
2021/4/1 22:08,80,78.19354248,17.82600021,0.617166877,,0,0,0,,,,
2021/4/1 22:08,80,78.23406982,17.79100037,0.602149367,,0,0,0,,,,
2021/4/1 22:08,80,78.96225739,17.41600037,0.60986644,,0,0,0,,,,
2021/4/1 22:08,80,79.23477173,17.4980011,0.616744101,,0,0,0,,,,
2021/4/1 22:08,80,78.91138458,17.83600044,0.610040426,,0,0,0,,,,
2021/4/1 22:08,80,78.26519775,18.05800056,0.60706681,,0,0,0,,,,
2021/4/1 22:08,80,77.76159668,18.0170002,0.613185406,,0,0,0,,,,
2021/4/1 22:08,80,78.11968231,17.81000137,0.615230262,,0,0,0,,,,
2021/4/1 22:08,80,79.27183533,17.44799995,0.607343435,,0,0,0,,,,
2021/4/1 22:08,80,81.23455811,17.02900124,0.612683117,,0,0,0,,,,
2021/4/1 22:08,80,82.60627747,16.56400108,0.611899257,,0,0,0,,,,
2021/4/1 22:08,80,83.35824585,16.29900169,0.610080481,,0,0,0,,,,
2021/4/1 22:08,80,83.36077881,16.63500023,0.607258916,,0,0,0,,,,
2021/4/1 22:08,80,83.16074371,16.49400139,0.612292767,,0,0,0,,,,
2021/4/1 22:08,80,82.78710175,16.66600037,0.621200621,,0,0,0,,,,
2021/4/1 22:08,80,82.20474243,16.89500046,0.610368788,,0,0,0,,,,
2021/4/1 22:08,80,81.3637619,17.19600105,0.609940588,,0,0,0,,,,
2021/4/1 22:08,80,80.85774231,17.05600166,0.61490947,,0,0,0,,,,
2021/4/1 22:08,80,80.32831573,17.25300026,0.612350047,,0,0,0,,,,
2021/4/1 22:08,80,79.62093353,17.72000122,0.610156,,0,0,0,,,,
2021/4/1 22:08,80,79.44786072,17.38199997,0.613272369,,0,0,0,,,,
2021/4/1 22:08,80,79.32853699,17.38300133,0.618522644,,0,0,0,,,,
2021/4/1 22:08,80,79.21228027,17.53100014,0.607240856,,0,0,0,,,,
2021/4/1 22:08,80,79.42462158,17.32700157,0.615276694,,0,0,0,,,,
2021/4/1 22:08,80,79.55680847,17.31200027,0.614695132,,0,0,0,,,,
2021/4/1 22:08,80,79.45884705,17.43400002,0.609977901,,0,0,0,,,,
2021/4/1 22:08,80,78.9103241,17.83100128,0.609388888,,0,0,0,,,,
2021/4/1 22:08,80,78.74038696,17.62400055,0.611291409,,0,0,0,,,,
2021/4/1 22:08,80,78.30302429,17.82900047,0.616084814,,0,0,0,,,,
2021/4/1 22:08,80,78.08242035,17.82299995,0.605698228,,0,0,0,,,,
2021/4/1 22:08,80,77.70929718,18.02600098,0.612354398,,0,0,0,,,,
2021/4/1 22:08,80,77.3183136,18.13300133,0.611701727,,0,0,0,,,,
2021/4/1 22:08,80,77.21943665,18.09100151,0.612748265,,0,0,0,,,,
2021/4/1 22:08,80,77.31349182,18.32700157,0.60977757,,0,0,0,,,,
2021/4/1 22:08,80,77.82624817,17.86100006,0.610200047,,0,0,0,,,,
2021/4/1 22:08,80,77.46012878,18.19300079,0.619773448,,0,0,0,,,,
2021/4/1 22:08,80,77.62823486,18.19099998,0.611541152,,0,0,0,,,,
2021/4/1 22:08,80,77.0397644,18.64600182,0.611134768,,0,0,0,,,,
2021/4/1 22:08,80,77.53340149,18.19300079,0.610915899,,0,0,0,,,,
2021/4/1 22:08,80,78.90381622,17.62200165,0.60994482,,0,0,0,,,,
2021/4/1 22:08,80,79.90589142,17.82999992,0.612623513,,0,0,0,,,,
2021/4/1 22:08,80,80.62860107,17.28600121,0.614157319,,0,0,0,,,,
2021/4/1 22:08,80,80.2493515,17.60500145,0.619132102,,0,0,0,,,,
2021/4/1 22:08,80,80.05059052,17.76300049,0.610240877,,0,0,0,,,,
2021/4/1 22:08,80,79.46504974,18.06500053,0.611366272,,0,0,0,,,,
2021/4/1 22:08,80,78.59056091,18.0890007,0.614617229,,0,0,0,,,,
2021/4/1 22:08,80,78.34129333,18.08800125,0.610018551,,0,0,0,,,,
2021/4/1 22:08,80,78.41436768,18.24500084,0.609707952,,0,0,0,,,,
2021/4/1 22:08,80,78.63089752,17.94900131,0.61491996,,0,0,0,,,,
2021/4/1 22:08,80,78.66104126,17.98700142,0.614234686,,0,0,0,,,,
2021/4/1 22:08,80,78.69787598,18.08100128,0.611239076,,0,0,0,,,,
2021/4/1 22:08,80,78.79063416,18.29600143,0.614644349,,0,0,0,,,,
2021/4/1 22:08,80,78.45524597,18.14800072,0.612579823,,0,0,0,,,,
2021/4/1 22:08,80,78.20252228,18.3030014,0.63898176,,0,0,0,,,,
2021/4/1 22:08,80,78.21222687,18.46900177,0.633610785,,0,0,0,,,,
2021/4/1 22:08,80,79.1632843,17.81500053,0.637121081,,0,0,0,,,,
2021/4/1 22:08,80,79.30767059,18.0700016,0.644186139,,0,0,0,,,,
2021/4/1 22:08,80,79.30753326,17.99400139,0.633526385,,0,0,0,,,,
2021/4/1 22:08,80,78.65211487,18.12700081,0.63647145,,0,0,0,,,,
2021/4/1 22:08,80,77.60691071,18.53600121,0.638104558,,0,0,0,,,,
2021/4/1 22:08,80,77.76338196,18.28000069,0.639607608,,0,0,0,,,,
2021/4/1 22:08,80,78.15798187,18.38400078,0.63479656,,0,0,0,,,,
2021/4/1 22:08,80,79.23965454,17.7650013,0.636582017,,0,0,0,,,,
2021/4/1 22:08,80,78.15853119,18.41400146,0.645410657,,0,0,0,,,,
2021/4/1 22:08,80,77.04186249,18.88900185,0.636112094,,0,0,0,,,,
2021/4/1 22:08,80,76.4866333,18.96900177,0.636945724,,0,0,0,,,,
2021/4/1 22:08,80,76.24276733,18.84900093,0.638687491,,0,0,0,,,,
2021/4/1 22:08,80,76.55194855,18.79500008,0.639585376,,0,0,0,,,,
2021/4/1 22:08,80,77.11421204,18.71300125,0.63663429,,0,0,0,,,,
2021/4/1 22:08,80,77.97203064,18.33400154,0.637534797,,0,0,0,,,,
2021/4/1 22:08,80,79.05879974,18.21800041,0.637622178,,0,0,0,,,,
2021/4/1 22:08,80,79.22991943,18.18300056,0.638906121,,0,0,0,,,,
