Time,TargetLevel,ActualLevel,StoperPo,CSTSpeed,TudishWeight,,CURRENT2 ValueY,sensor_fail Time,sensor_fail ValueY
2021/4/7 18:12,80,80.34244537,26.18300056,0.917364001,54.94791412,,0.716406226,,
2021/4/7 18:12,80,80.8921814,26.10700035,0.908933938,54.95333862,,0.995996058,,
2021/4/7 18:12,80,81.00234985,25.61000061,0.914072692,55.00216675,,0.617285132,,
2021/4/7 18:12,80,80.34225464,25.729002,0.917104542,55.00216675,,0.639843762,,
2021/4/7 18:12,80,79.85135651,26.08500099,0.917440116,55.05099487,,1.112890601,,
2021/4/7 18:12,80,79.67292023,26.41800117,0.908008099,55.05099487,,1.0390625,,
2021/4/7 18:12,80,79.24417114,26.30800056,0.91230458,55.05099487,,0.734179676,,
2021/4/7 18:12,80,78.98300934,26.3560009,0.917981148,55.05099487,,1.005566359,,
2021/4/7 18:12,80,78.28203583,26.43100166,0.915173352,55.05099487,,1.042480469,,
2021/4/7 18:12,80,78.35080719,26.73400116,0.911929131,54.99674225,,0.980957031,,
2021/4/7 18:12,80,79.41850281,26.11400032,0.910561383,55.00216675,,0.570117176,,
2021/4/7 18:12,80,80.25120544,25.89200211,0.926048279,55.00216675,,0.613183558,,
2021/4/7 18:12,80,80.24751282,26.04200172,0.908456624,55.00216675,,0.986425757,,
2021/4/7 18:12,80,79.93870544,26.38500214,0.908578217,54.94791412,,0.752636731,,
2021/4/7 18:12,80,79.62553406,26.3370018,0.915293574,54.95333862,,0.654199183,,
2021/4/7 18:12,80,78.94277954,26.59800148,0.915769279,54.95333862,,1.240038991,,
2021/4/7 18:12,80,78.50614929,26.60800171,0.915828705,54.899086,,1.089648366,,
2021/4/7 18:12,80,78.06075287,26.95800209,0.90511018,54.899086,,0.834667981,,
2021/4/7 18:12,80,78.5094223,26.49200058,0.917524457,54.899086,,0.559863269,,
2021/4/7 18:12,80,78.9970932,26.45500183,0.926969707,54.9045105,,0.431347638,,
2021/4/7 18:12,80,79.51167297,26.36000061,0.910198212,54.9045105,,1.00693357,,
2021/4/7 18:12,80,79.42045593,26.68000221,0.910757422,54.899086,,0.639843762,,
2021/4/7 18:12,80,79.73149872,26.33300209,0.911763668,54.899086,,0.492871076,,
2021/4/7 18:12,80,80.04569244,26.21900177,0.927532554,54.85568237,,0.391699225,,
2021/4/7 18:12,80,80.6286087,26.07700157,0.916826546,54.85568237,,0.90712887,,
2021/4/7 18:12,80,80.76483917,26.21700096,0.910068393,54.86653137,,0.758789063,,
2021/4/7 18:12,80,80.80233002,26.04900169,0.915877223,54.86653137,,0.520898402,,
2021/4/7 18:12,80,80.60280609,26.1060009,0.918681443,54.80142975,,0.760156214,,
2021/4/7 18:12,80,80.49768829,26.15000153,0.912203014,54.80142975,,0.916015625,,
2021/4/7 18:12,80,80.45542145,26.19200134,0.91049993,54.80142975,,0.550292969,,
2021/4/7 18:12,80,80.75424194,26.00500107,0.912882209,54.80142975,,0.68359375,,
2021/4/7 18:12,80,80.77670288,25.96500206,0.928408921,54.80142975,,0.497656256,,
2021/4/7 18:12,80,80.66536713,26.08300209,0.909465909,54.80142975,,0.936523438,,
2021/4/7 18:12,80,80.69493103,26.08600044,0.909477711,54.80142975,,0.494921863,,
2021/4/7 18:12,80,80.96302032,25.91100121,0.913838029,54.80142975,,0.56943357,,
2021/4/7 18:12,80,80.81140137,26.01900101,0.919065773,54.80142975,,0.655566394,,
2021/4/7 18:12,80,80.53691864,26.10500145,0.905059934,54.75260162,,0.982324183,,
2021/4/7 18:12,80,80.08454895,26.30200195,0.901601195,54.75260162,,0.687011719,,
2021/4/7 18:12,80,79.62336731,26.35900116,0.913754582,54.75260162,,0.795703113,,
2021/4/7 18:12,80,79.28054047,26.41700172,0.921593368,54.75260162,,0.587890625,,
2021/4/7 18:12,80,79.503685,26.24400139,0.913539886,54.75260162,,0.760156214,,
2021/4/7 18:12,80,80.06665802,26.19300079,0.900041282,54.7037735,,0.619335949,,
2021/4/7 18:12,80,80.31169891,26.06100082,0.915045381,54.7037735,,0.829882801,,
2021/4/7 18:12,80,80.33963776,26.09500122,0.923459232,54.7037735,,0.905078113,,
2021/4/7 18:12,80,80.44745636,26.02700043,0.915447116,54.7037735,,0.824414074,,
2021/4/7 18:12,80,80.24465179,26.2310009,0.907325745,54.65494537,,0.542773426,,
2021/4/7 18:12,80,80.36172485,26.07800102,0.910330594,54.65494537,,0.691113293,,
2021/4/7 18:12,80,80.18379211,26.18900108,0.9181903,54.65494537,,0.857226551,,
2021/4/7 18:12,80,80.00557709,26.2120018,0.911853194,54.60611725,,0.831933558,,
2021/4/7 18:12,80,79.68745422,26.4470005,0.907302201,54.60611725,,0.54208982,,
2021/4/7 18:12,80,79.53314209,26.40800095,0.912613034,54.60611725,,0.965234339,,
2021/4/7 18:12,80,79.5728302,26.3200016,0.916714013,54.55186462,,0.863378882,,
2021/4/7 18:12,80,79.65029144,26.28700066,0.914510548,54.55186462,,0.499707013,,
2021/4/7 18:12,80,79.62174225,26.34500122,0.91276139,54.55186462,,0.512695313,,
2021/4/7 18:12,80,79.5845871,26.32400131,0.914381623,54.55186462,,0.84765625,,
2021/4/7 18:12,80,79.3526001,26.44900131,0.923045516,54.55186462,,1.01650393,,
2021/4/7 18:12,80,79.21398163,26.45300102,0.911224544,54.5030365,,0.527050793,,
2021/4/7 18:12,80,79.1071701,26.56100082,0.913464725,54.5030365,,0.560546875,,
2021/4/7 18:12,80,79.3395462,26.27500153,0.91593188,54.5030365,,0.572851539,,
2021/4/7 18:12,80,79.86270905,26.19100189,0.922815502,54.5030365,,0.665136695,,
2021/4/7 18:12,80,80.18336487,26.14900208,0.913381934,54.5030365,,0.615234375,,
2021/4/7 18:12,80,80.44100189,26.11800194,0.913432121,54.45420837,,0.43271485,,
2021/4/7 18:12,80,80.55921173,25.96700096,0.912218451,54.45420837,,0.775195301,,
2021/4/7 18:12,80,80.49950409,26.04200172,0.919901371,54.45420837,,0.734863281,,
2021/4/7 18:12,80,80.40914154,26.12000084,0.913475156,54.45420837,,0.654199183,,
2021/4/7 18:12,80,80.38380432,26.12700081,0.905046582,54.40538025,,0.529101551,,
2021/4/7 18:12,80,80.43522644,26.04900169,0.915469527,54.40538025,,0.676074207,,
2021/4/7 18:12,80,80.49136353,26.00600052,0.921996951,54.40538025,,0.820996106,,
2021/4/7 18:12,80,80.2988739,26.14900208,0.91276139,54.40538025,,0.728027344,,
2021/4/7 18:12,80,80.36990356,26.08100128,0.901303649,54.40538025,,0.635058582,,
2021/4/7 18:12,80,80.59802246,25.97800064,0.910180748,54.40538025,,0.8203125,,
2021/4/7 18:12,80,81.04097748,25.80600166,0.91636771,54.40538025,,0.803222656,,
2021/4/7 18:12,80,81.29335022,25.75000191,0.923484802,54.40538025,,0.414257795,,
2021/4/7 18:12,80,81.31600189,25.75300217,0.903466582,54.40538025,,0.589257777,,
2021/4/7 18:12,80,81.06017303,25.92100143,0.905266464,54.40538025,,0.950878918,,
2021/4/7 18:12,80,80.76784515,25.98300171,0.926448345,54.40538025,,0.604980469,,
2021/4/7 18:12,80,80.41996765,26.07900047,0.912986875,54.40538025,,0.667871058,,
2021/4/7 18:12,80,80.27962494,26.01900101,0.909184098,54.35112762,,0.585156262,,
2021/4/7 18:12,80,80.37496185,26.01200104,0.908964276,54.35112762,,0.957714856,,
2021/4/7 18:12,80,80.34423065,26.05800056,0.913026452,54.34570313,,0.871582031,,
2021/4/7 18:12,80,80.2104187,26.13000107,0.900840759,54.35112762,,1.028808594,,
2021/4/7 18:12,80,80.05643463,26.15400124,0.900263667,54.35112762,,0.976171851,,
2021/4/7 18:12,80,80.03072357,26.09000206,0.913019955,54.35112762,,0.762890637,,
2021/4/7 18:12,80,80.09661865,26.104002,0.925127208,54.35112762,,0.642578125,,
2021/4/7 18:12,80,80.08170319,26.14700127,0.901917934,54.35112762,,0.62890625,,
2021/4/7 18:12,80,80.10283661,26.11800194,0.9020769,54.35112762,,0.828515589,,
2021/4/7 18:12,80,80.06926727,26.18400192,0.908363819,54.296875,,0.935839832,,
2021/4/7 18:12,80,79.61995697,26.35100174,0.915062129,54.296875,,0.970019519,,
2021/4/7 18:12,80,79.39003754,26.34800148,0.907542527,54.296875,,0.829199195,,
2021/4/7 18:12,80,79.38276672,26.27500153,0.903053939,54.296875,,0.610449195,,
2021/4/7 18:12,80,79.45606995,26.2840004,0.903988481,54.296875,,0.649414063,,
2021/4/7 18:12,80,79.37000275,26.41800117,0.918440819,54.30229187,,0.972070277,,
2021/4/7 18:12,80,79.12461853,26.48500061,0.90704906,54.30229187,,0.944726527,,
2021/4/7 18:12,80,78.895401,26.43600082,0.904073596,54.25347137,,0.578320324,,
2021/4/7 18:12,80,79.17327118,26.31000137,0.903523624,54.25347137,,0.675390601,,
2021/4/7 18:12,80,79.65963745,26.19100189,0.918351829,54.25347137,,0.644628882,,
2021/4/7 18:13,80,80.03757477,26.12000084,0.903638184,54.25347137,,0.876367152,,
2021/4/7 18:13,80,80.26651764,26.0320015,0.905918717,54.25347137,,0.635058582,,
2021/4/7 18:13,80,80.36954498,26.04500198,0.909984112,54.25347137,,0.882519543,,
2021/4/7 18:13,80,80.56165314,25.95000076,0.926578641,54.25347137,,0.857226551,,
2021/4/7 18:13,80,80.70409393,25.92400169,0.904616237,54.25347137,,0.611816406,,
2021/4/7 18:13,80,80.86308289,25.75300217,0.898608983,54.25347137,,0.597460926,,
2021/4/7 18:13,80,80.91542053,25.81600189,0.904823184,54.20464325,,0.707519531,,
2021/4/7 18:13,80,81.10972595,25.72400093,0.927543998,54.20464325,,0.794335902,,
2021/4/7 18:13,80,81.19164276,25.76400185,0.912641883,54.20464325,,0.628222644,,
2021/4/7 18:13,80,80.83825684,25.87100029,0.900616169,54.20464325,,0.495605469,,
2021/4/7 18:13,80,80.35884094,25.99900055,0.904675603,54.20464325,,0.900292933,,
2021/4/7 18:13,80,80.21848297,25.92500114,0.915838718,54.20464325,,0.654199183,,
2021/4/7 18:13,80,80.20813751,26.02400208,0.907741189,54.20464325,,0.660351574,,
2021/4/7 18:13,80,80.27126312,25.93600082,0.901248574,54.20464325,,0.488085926,,
2021/4/7 18:13,80,80.06919861,26.05200195,0.902951717,54.20464325,,0.889355481,,
2021/4/7 18:13,80,80.0778656,26.0340004,0.917937398,54.20464325,,0.728027344,,
2021/4/7 18:13,80,80.19016266,25.99000168,0.899822235,54.20464325,,0.509960949,,
2021/4/7 18:13,80,80.25862122,25.91800117,0.908920944,54.1558075,,0.559863269,,
2021/4/7 18:13,80,80.13555908,26.03700066,0.907124877,54.1558075,,0.857910156,,
2021/4/7 18:13,80,79.85178375,26.18900108,0.922751427,54.1558075,,0.598828137,,
2021/4/7 18:13,80,79.87210083,26.10200119,0.909208119,54.1558075,,0.538671851,,
2021/4/7 18:13,80,79.78812408,26.14400101,0.899204433,54.1558075,,0.82509762,,
2021/4/7 18:13,80,79.5366745,26.29600143,0.907908618,54.1558075,,0.855859339,,
2021/4/7 18:13,80,79.26495361,26.36400032,0.923757553,54.1558075,,0.660351574,,
2021/4/7 18:13,80,79.4683609,26.1780014,0.906040013,54.1558075,,0.518847644,,
2021/4/7 18:13,80,79.88780212,26.08800125,0.901153862,54.1232605,,0.620019495,,
2021/4/7 18:13,80,80.03121185,26.16100121,0.904086709,54.1232605,,0.803906262,,
2021/4/7 18:13,80,79.96020508,26.1760006,0.920713902,54.10155487,,0.579687476,,
2021/4/7 18:13,80,79.50242615,26.36500168,0.908593297,54.10155487,,0.803906262,,
2021/4/7 18:13,80,79.46298218,26.25800133,0.901749313,54.10155487,,0.648730457,,
2021/4/7 18:13,80,79.0274353,26.47600174,0.904727638,54.10155487,,0.747167945,,
2021/4/7 18:13,80,78.86694336,26.55600166,0.918726742,54.10155487,,0.884570301,,
2021/4/7 18:13,80,78.98563385,26.43700218,0.904483974,54.10155487,,0.561914027,,
2021/4/7 18:13,80,79.2715683,26.30500031,0.905931294,54.09613037,,0.536621094,,
